Date,Open,High,Low,Close,Adj Close,Volume
Sep 25, 2024,152.89,153.55,147.45,148.02,148.02,2138602628
Sep 26, 2024,148.02,157.86,146.87,155.58,155.58,3009969111
Sep 27, 2024,155.58,160.98,154.13,157.75,157.75,2765830721
Sep 28, 2024,157.75,159.35,155.3,156.91,156.91,1300870644
Sep 29, 2024,156.91,161.62,155.24,158.63,158.63,1773980028
Sep 30, 2024,158.63,159.51,152.02,152.62,152.62,2376780676
Oct 01, 2024,152.62,157.26,142.84,145.29,145.29,3656164855
Oct 02, 2024,145.29,148.83,138.92,140.39,140.39,2892264150
Oct 03, 2024,140.38,142.81,133.55,136.79,136.79,2914986844
Oct 04, 2024,136.79,144.43,136.08,143.17,143.17,2361841303
Oct 05, 2024,143.17,144.83,141.17,142.71,142.71,1113937760
Oct 06, 2024,142.71,146.62,142.11,146.44,146.44,1168715645
Oct 07, 2024,146.44,152.1,143.6,143.99,143.99,2678803498
Oct 08, 2024,143.99,145.45,141.24,143.39,143.39,1710617951
Oct 09, 2024,143.4,145.13,138.8,139.32,139.32,1697499287
Oct 10, 2024,139.31,140.58,135.58,138.89,138.89,1770157917
Oct 11, 2024,138.89,146.43,138.76,145.38,145.38,1797846253
Oct 12, 2024,145.38,147.14,144.76,146.5,146.5,1118630507
Oct 13, 2024,146.5,148.71,144.62,147.57,147.57,1294444111
Oct 14, 2024,147.57,157.75,147.01,157.45,157.45,2929339176
Oct 15, 2024,157.45,158.72,150.91,154.72,154.72,3451652506
Oct 16, 2024,154.72,158.14,153.08,154.23,154.23,2397546608
Oct 17, 2024,154.24,155.55,147.94,150.32,150.32,2157747733
Oct 18, 2024,150.32,156.54,149.7,154.98,154.98,1754226839
Oct 19, 2024,154.98,159.71,153.91,159.64,159.64,1440375026
Oct 20, 2024,159.64,167.59,157.77,166.94,166.94,2579198899
Oct 21, 2024,166.94,171.43,161.81,166.22,166.22,3924173188
Oct 22, 2024,166.22,170.76,163.29,167.26,167.26,3470792372
Oct 23, 2024,167.26,173.82,164.19,170.93,170.93,3861697575
Oct 24, 2024,171.11,179.0,170.52,177.16,177.16,3529481044
Oct 25, 2024,177.16,177.19,160.04,164.76,164.76,4869966180
Oct 26, 2024,164.76,172.82,162.44,170.71,170.71,2755373492
Oct 27, 2024,170.71,177.9,170.19,176.55,176.55,2427933420
Oct 28, 2024,176.55,179.41,172.87,178.1,178.1,3623055701
Oct 29, 2024,178.1,183.04,176.86,179.36,179.36,3919545873
Oct 30, 2024,179.36,181.15,173.4,174.92,174.92,2772422773
Oct 31, 2024,174.93,176.28,167.58,168.43,168.43,2652620406
Nov 01, 2024,168.43,173.85,164.03,166.26,166.26,3157093060
Nov 02, 2024,166.26,168.46,162.39,166.01,166.01,1618170398
Nov 03, 2024,166.01,166.38,158.14,162.55,162.55,2645801646
Nov 04, 2024,162.55,164.71,155.17,157.75,157.75,2809006700
Nov 05, 2024,157.75,169.13,156.99,166.72,166.72,3243848057
Nov 06, 2024,166.72,189.92,166.7,186.95,186.95,9822932731
Nov 07, 2024,186.95,197.9,186.14,196.33,196.33,4700842780
Nov 08, 2024,196.33,204.97,196.02,199.94,199.94,5673142495
Nov 09, 2024,199.94,203.35,195.47,200.19,200.19,3363617004
Nov 10, 2024,200.2,215.18,198.98,210.61,210.61,8564655765
Nov 11, 2024,210.61,223.22,204.56,222.64,222.64,10290809023
Nov 12, 2024,222.64,225.01,205.45,212.23,212.23,11308516682
Nov 13, 2024,212.21,220.34,201.47,215.18,215.18,11296665808
Nov 14, 2024,215.18,222.64,207.5,209.22,209.22,8094554275
Nov 15, 2024,209.24,219.54,204.83,218.09,218.09,6109860311
Nov 16, 2024,218.57,221.66,213.8,215.85,215.85,4698955745
Nov 17, 2024,215.85,241.24,212.73,237.58,237.58,9981076722
Nov 18, 2024,237.58,248.19,234.4,239.79,239.79,8798714213
Nov 19, 2024,239.8,247.09,234.15,238.1,238.1,6711919414
Nov 20, 2024,238.09,242.11,230.91,235.42,235.42,6454141445
Nov 21, 2024,235.43,259.05,230.34,257.07,257.07,10735314060
Nov 22, 2024,257.08,263.7,252.14,256.52,256.52,7249493783
Nov 23, 2024,256.52,263.83,253.19,255.18,255.18,6234742858
Nov 24, 2024,255.18,259.63,243.12,252.92,252.92,5330146683
Nov 25, 2024,252.92,256.42,231.55,234.45,234.45,6616015635
Nov 26, 2024,234.45,239.64,222.96,230.98,230.98,6996936265
Nov 27, 2024,230.97,243.12,228.13,242.3,242.3,5381404312
Nov 28, 2024,242.3,245.2,233.2,237.76,237.76,4047310070
Nov 29, 2024,237.76,246.78,236.82,243.55,243.55,4152396835
Nov 30, 2024,243.55,245.24,237.72,237.74,237.74,3549156564
Dec 01, 2024,237.74,239.81,234.53,237.07,237.07,3726118866
Dec 02, 2024,237.07,237.88,220.55,225.76,225.76,7374176295
Dec 03, 2024,225.77,239.27,216.47,234.2,234.2,8404095315
Dec 04, 2024,234.2,240.72,225.25,229.12,229.12,6569129896
Dec 05, 2024,229.12,244.68,223.46,234.0,234.0,8820663279
